Rammeprogram;Traktat kode (H2020);Programområde kode (H2020);Programområde (H2020);Program kode (H2020);Programkortnavn (H2020);Program (H2020);Programnivå 1 kortnavn (H2020);Programnivå 1 kode (H2020);Programnivå 1 (H2020);Prosjektnr;Prosjektkortnavn;Prosjektnavn;Utlysnings-id;Overordnet utlysnings-id;Topic kode;Topic;Søknadstype;Søknadstypenavn;Kontraktstatus;Kontrakt signeringsdato;Kontrakt startdato;Kontrakt sluttdato;Søknadsfrist;Søknadsdato;Varighet måneder;Vurderingspanel;Organisasjonsnummer;Organisasjonsnavn;Kortnavn;Organisasjon rolle;Organisasjon finansiell rolle;Deltakernr;FoU sektorkode;FoU sektor;FoU kategori;Kontraktspart 1;Kontraktspart 2;Adresse kommunenummer;Adresse kommune;Adresse fylkenummer;Adresse fylke;Adresse landsdel;Innvilget beløp organisasjon EUR
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ADVMANU;EU.2.1.5.;Advanced manufacturing and processing;958357;InterQ;Interlinked Process, Product and Data Quality framework for Zero-Defects Manufacturing;H2020-NMBP-TR-IND-2020-singlestage;H2020-NMBP-TR-IND-2018-2020;DT-FOF-11-2020;Quality control in smart manufacturing (IA);IA;Innovation action;SIGNED;07.08.2020 00:00;01.11.2020 00:00;31.10.2023 00:00;05.02.2020 00:00;05.02.2020 00:00;36;;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;20;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;786249.99999972
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;749022;PROXNET;Modelling Complex Networks Through Graph Editing Problems;H2020-MSCA-IF-2016;H2020-MSCA-IF-2016;MSCA-IF-2016;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;CLOSED;22.03.2017 00:00;01.02.2018 00:00;31.01.2020 00:00;14.09.2016 00:00;13.09.2016 00:00;24;Information and Communication Technology (ICT);874789542;UNIVERSITETET I BERGEN;UIB;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;208400.4
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;662133;PowerBase;Enhanced substrates and GaN pilot lines enabling compact power applications;ECSEL-2014-2;ECSEL-2014-2;ECSEL-02-2014;ECSEL Key Applications and Essential Technologies (IA);ECSEL-IA;ECSEL Innovation Action;CLOSED;07.07.2015 00:00;01.05.2015 00:00;30.06.2018 00:00;17.09.2014 00:00;17.09.2014 00:00;38;Engineering and technology;977529964;ELTEK AS;ukjent;PARTICIPANT;BENEFICIARY;26;NÆR;Næringsliv;Næringsliv;601;0;3005;Drammen;30;Viken;Oslo og Viken;378502.9999997
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;951649;4-OCEANS;Human History of Marine Life: Extraction, Knowledge, Drivers & Consumption of Marine Resources, c.100 BCE to c.1860 CE;ERC-2020-SyG;ERC-2020-SyG;ERC-2020-SyG;ERC Synergy Grant;ERC-SyG;Synergy grant;SIGNED;15.05.2021 00:00;01.07.2021 00:00;30.06.2027 00:00;05.11.2019 00:00;05.11.2019 00:00;72;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;2;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;2659088.49999984
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;646476;EMPOWER;Local Electricity retail Markets for Prosumer smart grid pOWER services;H2020-LCE-2014-3;H2020-LCE-2014-2015;LCE-07-2014;Distribution grid and retail market;IA;Innovation action;CLOSED;18.12.2014 00:00;01.01.2015 00:00;30.04.2018 00:00;07.05.2014 00:00;07.05.2014 00:00;40;Energy;916247389;SCHNEIDER ELECTRIC NORGE AS;ukjent;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;708750
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;945052;SISAQOL-IMI;Establishing international standards in the analysis of patient reported outcomes and health-related quality of life data in cancer clinical trials;H2020-JTI-IMI2-2019-18-two-stage;H2020-JTI-IMI2-2019-18-two-stage;IMI2-2019-18-04;Establishing international standards in the analysis of patient reported outcomes and health-related quality of life data in cancer clinical trials;IMI2-RIA;Research and Innovation action;SIGNED;09.11.2020 00:00;01.01.2021 00:00;31.12.2024 00:00;02.04.2020 00:00;01.04.2020 00:00;48;Health;993467049;OSLO UNIVERSITETSSYKEHUS HF;OUS;PARTICIPANT;BENEFICIARY;13;HEL;Helseforetak;Helse Sør-Øst RHF;501;10;301;Oslo;3;Oslo;Oslo og Viken;347460
H2020;;EU.1.;Excellent Science;EU.1.4.;INFRA;Research infrastructures;;;;871096;EATRIS-Plus;Consolidating the capacities of EATRIS-ERIC for Personalised Medicine;H2020-INFRADEV-2019-2;H2020-INFRADEV-2018-2020;INFRADEV-03-2018-2019;Individual support to ESFRI and other world-class research infrastructures;RIA;Research and Innovation action;SIGNED;16.12.2019 00:00;01.01.2020 00:00;31.12.2023 00:00;20.03.2019 00:00;19.03.2019 00:00;48;;971035854;UNIVERSITETET I OSLO;UIO;PARTICIPANT;BENEFICIARY;16;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;160374.99999984
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;753935;IMEX;Images in Exile:Gender and representations among Syrian Kurdish women in Norway;H2020-MSCA-IF-2016;H2020-MSCA-IF-2016;MSCA-IF-2016;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;CLOSED;24.02.2017 00:00;01.03.2017 00:00;24.10.2019 00:00;14.09.2016 00:00;14.09.2016 00:00;32;;971035854;UNIVERSITETET I OSLO;UIO;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;196400.4
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;826060;AI4DI;Artificial Intelligence for Digitizing Industry;H2020-ECSEL-2018-2-RIA-two-stage-1;H2020-ECSEL-2018-2-RIA-two-stage;ECSEL-2018-2-RIA-Special-Topic;H2020-ECSEL-2018-2-RIA-Special-Topic;ECSEL-RIA;ECSEL Research and Innovation Action;SIGNED;13.05.2019 00:00;01.05.2019 00:00;30.11.2022 00:00;20.09.2018 00:00;20.09.2018 00:00;43;Information and Communication Technology (ICT);919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;17;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;216999.9999997
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;688282;PETMEM;Piezoelectronic Transduction Memory Device;H2020-ICT-2015;H2020-ICT-2015;ICT-25-2015;Generic micro- and nano-electronic technologies;RIA;Research and Innovation action;CLOSED;10.11.2015 00:00;01.12.2015 00:00;31.05.2019 00:00;14.04.2015 00:00;14.04.2015 00:00;42;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;4;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;326987.49999972
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ADVMAT;EU.2.1.3.;Advanced materials;814607;SAFE-N-MEDTECH;SAFETY TESTING IN THE LIFE CYCLE OF NANOTECHNOLOGY-ENABLED MEDICAL TECHNOLOGIES FOR HEALTH.;H2020-NMBP-HUBS-2018;H2020-NMBP-TO-IND-2018-2020;DT-NMBP-02-2018;Open Innovation Test Beds for Safety Testing of Medical Technologies for Health (IA);IA;Innovation action;SIGNED;05.03.2019 00:00;01.04.2019 00:00;31.03.2023 00:00;28.06.2018 00:00;28.06.2018 00:00;48;;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;13;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;799037.49999984
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;817574;BANOS CSA;Towards the joint Baltic Sea and the North Sea research and innovation programme;H2020-BG-2018-1;H2020-BG-2018-2020;BG-01-2018;Towards a Baltic and North Sea research and innovation programme;CSA;Coordination and support action;SIGNED;11.10.2018 00:00;01.11.2018 00:00;31.10.2021 00:00;13.02.2018 00:00;13.02.2018 00:00;36;Public sector innovation;970141669;NORGES FORSKNINGSRÅD;NFR;PARTICIPANT;BENEFICIARY;8;NFR;Norges forskningsråd;Norges forskningsråd;951;0;3024;Bærum;30;Viken;Oslo og Viken;0
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;773521;SMARTFISH;Smart fisheries technologies for an efficient, compliant and environmentally friendly fishing sector;H2020-SFS-2017-1;H2020-SFS-2016-2017;SFS-22-2017;Smart fisheries technologies for an efficient, compliant and environmentally friendly fishing sector;IA;Innovation action;SIGNED;09.10.2017 00:00;01.01.2018 00:00;31.12.2022 00:00;14.02.2017 00:00;14.02.2017 00:00;60;Space;937357370;SINTEF OCEAN AS;SINTEF;COORDINATOR;BENEFICIARY;1;INS;Instituttsektor;Teknisk-industrielle institutter;706;18;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;1599999.9999996
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;683031;CONSERVATION;The Economics and Politics of Conservation;ERC-2015-CoG;ERC-2015-CoG;ERC-CoG-2015;ERC Consolidator Grant;ERC-COG;Consolidator Grant;SIGNED;21.03.2016 00:00;01.08.2016 00:00;30.11.2021 00:00;12.03.2015 00:00;12.03.2015 00:00;64;;971035854;UNIVERSITETET I OSLO;UIO;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;1571553.75
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;875087;VIRTUAL-FCS;VIRTUAL & physical platform for Fuel Cell System development;H2020-JTI-FCH-2019-1;H2020-JTI-FCH-2019-1;FCH-01-3-2019;Cyber-physical platform for hybrid Fuel Cell systems;FCH2-RIA;Research and Innovation action;SIGNED;12.12.2019 00:00;01.01.2020 00:00;31.12.2022 00:00;23.04.2019 00:00;23.04.2019 00:00;36;;985947007;SEAM AS;ukjent;PARTICIPANT;BENEFICIARY;4;NÆR;Næringsliv;Næringsliv;601;0;1149;Karmøy;11;Rogaland;Vestlandet;67500
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;730330;MinFuture;Global material flows and demand-supply forecasting for mineral strategies;H2020-SC5-2016-OneStageB;H2020-SC5-2016-2017;SC5-16-2016-2017;Raw materials international co-operation;CSA;Coordination and support action;CLOSED;03.11.2016 00:00;01.12.2016 00:00;30.11.2018 00:00;08.03.2016 00:00;08.03.2016 00:00;24;Earth and related environmental sciences | Finance;970188290;NORGES GEOLOGISKE UNDERSØKELSE;NGU;PARTICIPANT;BENEFICIARY;7;INS;Instituttsektor;Øvrige forskningsinstitutter;707;37;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;31352.49999984
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;779475;HYDRAITE;Hydrogen Delivery Risk Assessment and Impurity Tolerance Evaluation;H2020-JTI-FCH-2017-1;H2020-JTI-FCH-2017-1;FCH-04-1-2017;Limiting the impact of contaminants originating from the hydrogen supply chain;FCH2-RIA;Research and Innovation action;SIGNED;06.12.2017 00:00;01.01.2018 00:00;30.09.2021 00:00;20.04.2017 00:00;20.04.2017 00:00;45;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;2;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;0
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;817729;HoloFood;Holistic solution to improve animal food production through deconstructing the biomolecular interactions between feed, gut microorganisms and animals in relation to performance parameters;H2020-SFS-2018-1;H2020-SFS-2018-2020;LC-SFS-03-2018;Microbiome applications for sustainable food systems;IA;Innovation action;SIGNED;05.10.2018 00:00;01.01.2019 00:00;31.12.2022 00:00;13.02.2018 00:00;13.02.2018 00:00;48;Food and beverages;975350940;LERØY SEAFOOD GROUP ASA;;PARTICIPANT;BENEFICIARY;9;NÆR;Næringsliv;Næringsliv;601;0;4601;Bergen;46;Vestland;Vestlandet;264828
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;101003470;NextGEMS;Next Generation Earth Modelling Systems;H2020-LC-CLA-2020-2;H2020-LC-CLA-2018-2019-2020;LC-CLA-18-2020;Developing the next generation of Earth System Models;RIA-LS;Research and Innovation action Lump Sum;SIGNED;10.05.2021 00:00;01.09.2021 00:00;31.08.2025 00:00;03.09.2020 00:00;02.09.2020 00:00;48;Earth and related environmental sciences | Information and Communication Technology (ICT);874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;4;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;417724.99999968
H2020;;EU.1.;Excellent Science;EU.1.4.;INFRA;Research infrastructures;;;;653980;ARISE2;Atmospheric dynamics Research InfraStructure in Europe;H2020-INFRADEV-1-2014-1;H2020-INFRADEV-2014-2015;INFRADEV-1-2014;Design studies;RIA;Research and Innovation action;CLOSED;15.09.2015 00:00;01.09.2015 00:00;31.08.2018 00:00;02.09.2014 00:00;02.09.2014 00:00;36;;979122721;ANDØYA SPACE AS;ukjent;PARTICIPANT;BENEFICIARY;10;NÆR;Næringsliv;Næringsliv;601;0;1871;Andøy;18;Nordland - Nordlánnda;Nord-Norge;62499.99999996
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;851891;3D-In-Macro;Inequality in 3D – measurement and implications for macroeconomic theory;ERC-2019-STG;ERC-2019-STG;ERC-2019-STG;ERC Starting Grant;ERC-STG;Starting Grant;SIGNED;30.04.2020 00:00;01.05.2020 00:00;30.04.2025 00:00;17.10.2018 00:00;17.10.2018 00:00;60;;971228865;STIFTELSEN HANDELSHØYSKOLEN BI;BI;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Vitenskapelige høyskoler;209;0;301;Oslo;3;Oslo;Oslo og Viken;1376874.9999996
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;671438;H2ME;Hydrogen Mobility Europe;H2020-JTI-FCH-2014-1;H2020-JTI-FCH-2014-1;FCH-01.7-2014;Large scale demonstration of refuelling infrastructure for road vehicles;FCH2-IA;Innovation action;SIGNED;14.07.2015 00:00;01.06.2015 00:00;30.11.2020 00:00;06.11.2014 00:00;06.11.2014 00:00;66;;997843371;HYOP AS;KJELLERINNOVASJON;PARTICIPANT;BENEFICIARY;10;NÆR;Næringsliv;Næringsliv;610;3;3030;Lillestrøm;30;Viken;Oslo og Viken;502207.27999992
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;895904;MIGRADISP;Linking seasonal migration and dispersal: A large-scale demographic approach in a wild partially-migratory metapopulation;H2020-MSCA-IF-2019;H2020-MSCA-IF-2019;MSCA-IF-2019;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;SIGNED;17.04.2020 00:00;01.09.2021 00:00;31.08.2023 00:00;11.09.2019 00:00;11.09.2019 00:00;24;Earth and related environmental sciences;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;214158.72
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;673477;PCMPS;Precision Cancer Medicine Pipeline and Services;H2020-SMEINST-1-2014;H2020-SMEInst-2014-2015;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument);SME-1;SME instrument phase 1;CLOSED;14.04.2015 00:00;01.05.2015 00:00;31.10.2015 00:00;17.12.2014 00:00;17.12.2014 00:00;6;;983641350;PUBGENE AS;;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;49999.99999998
H2020;;EU.2.;Industrial Leadership;EU.2.3.;INNOSUPSME;Innovation in SMEs;;;;957039;greenREF;greenREF - Development of reference standards for the analysis of chlorinated paraffins;H2020-INNOSUP-2020-02;H2020-INNOSUP-2018-2020;INNOSUP-02-2019-2020;European SME innovation Associate - pilot;CSA-LSP;Coordination and support action Lump sum;SIGNED;15.09.2020 00:00;01.01.2021 00:00;31.12.2021 00:00;15.01.2020 00:00;15.01.2020 00:00;12;Earth and related environmental sciences | Health;;ukjent;ukjent;COORDINATOR;BENEFICIARY;1;ukjent;ukjent;ukjent;;;;;;;;121523.74999992
H2020;;EU.5.;Science with and for Society;EU.5.f.;GOV;Develop the governance for the advancement of responsible research and innovation;;;;788361;I AM RRI;WEB OF INNOVATION AND VALUE CHAINS OF ADDITIVE MANUFACTURING UNDER CONSIDERATION OF RRI;H2020-SwafS-2017-1;H2020-SwafS-2016-17;SwafS-12-2017;Webs of Innovation Value Chains and Openings for RRI;RIA;Research and Innovation action;SIGNED;13.04.2018 00:00;01.05.2018 00:00;31.10.2021 00:00;31.08.2017 00:00;31.08.2017 00:00;42;Public sector innovation;989714309;NORDLANDSFORSKNING AS;NFORSK;PARTICIPANT;BENEFICIARY;12;INS;Instituttsektor;Nasjonale samfunnsvitenskapelige institutter;702;35;1804;Bodø;18;Nordland - Nordlánnda;Nord-Norge;294218.74999986
H2020;;EU.3.;Societal Challenges;EU.3.7.;SECURITY;Secure societies - Protecting freedom and security of Europe and its citizens;;;;653289;DARWIN;Expecting the unexpected and know how to respond;H2020-DRS-2014;H2020-DRS-2014-2015;DRS-07-2014;Crisis management topic 7: Crises and disaster resilience – operationalizing resilience concepts;RIA;Research and Innovation action;CLOSED;28.04.2015 00:00;01.06.2015 00:00;30.09.2018 00:00;28.08.2014 00:00;28.08.2014 00:00;40;Security;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;10;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;951570
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;869171;B-WaterSmart;Accelerating Water Smartness in Coastal Europe;H2020-SC5-2019-2;H2020-SC5-2018-2019-2020;CE-SC5-04-2019;Building a water-smart economy and society;IA;Innovation action;SIGNED;17.04.2020 00:00;01.09.2020 00:00;31.08.2024 00:00;04.09.2019 00:00;04.09.2019 00:00;48;;952216155;KRÜGER KALDNES AS;ukjent;PARTICIPANT;BENEFICIARY;33;NÆR;Næringsliv;Næringsliv;601;0;3804;Sandefjord;38;Vestfold og Telemark;Agder og Sør-Østlandet;168804.99999984
H2020;;EU.3.;Societal Challenges;EU.3.7.;SECURITY;Secure societies - Protecting freedom and security of Europe and its citizens;;;;833671;RESILOC;Resilient Europe and Societies by Innovating Local Communities;H2020-SU-SEC-2018;H2020-SU-SEC-2018-2019-2020;SU-DRS01-2018-2019-2020;Human factors, and social, societal, and organisational aspects for disaster-resilient societies;RIA;Research and Innovation action;SIGNED;29.04.2019 00:00;01.06.2019 00:00;30.11.2022 00:00;28.08.2018 00:00;28.08.2018 00:00;42;Security;965919627;STIFTINGA VESTLANDSFORSKING;VESTFORSK;PARTICIPANT;BENEFICIARY;7;INS;Instituttsektor;Nasjonale samfunnsvitenskapelige institutter;702;38;4640;Sogndal;46;Vestland;Vestlandet;396199.02999978
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;730211;T2S;Transformations to Sustainability;H2020-SC5-2016-OneStageB;H2020-SC5-2016-2017;SC5-28-2016;Transformations to sustainability;ERA-NET-Cofund;ERA-NET Cofund;SIGNED;27.10.2016 00:00;01.01.2017 00:00;31.12.2022 00:00;08.03.2016 00:00;07.03.2016 00:00;72;;971274255;NORDFORSK;;PARTICIPANT;BENEFICIARY;9;DIV;Øvrige;Øvrige andre;930;19;301;Oslo;3;Oslo;Oslo og Viken;0
H2020;;EU.1.;Excellent Science;EU.1.2.;FET;Future and Emerging Technologies;;;;816336;SUNRISE;Solar Energy for a Circular Economy;H2020-FETFLAG-2018-01;H2020-FETFLAG-2018-2020;FETFLAG-01-2018;Preparatory Actions for new FET Flagships;CSA;Coordination and support action;CLOSED;22.02.2019 00:00;01.03.2019 00:00;30.04.2020 00:00;18.09.2018 00:00;18.09.2018 00:00;14;Earth and related environmental sciences | Engineering and technology;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;18;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;18749.99999992
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;688228;SOCRATIC;SOcial CReATive IntelligenCe Platform for achieving Global Sustainability Goals;H2020-ICT-2015;H2020-ICT-2015;ICT-10-2015;Collective Awareness Platforms for Sustainability and Social Innovation;RIA;Research and Innovation action;CLOSED;12.10.2015 00:00;01.01.2016 00:00;28.02.2018 00:00;14.04.2015 00:00;14.04.2015 00:00;26;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;4;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;356281.25
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;731884;IoF2020;Internet of Food and Farm 2020;H2020-IOT-2016;H2020-IOT-2016-2017;IoT-01-2016;Large Scale Pilots;IA;Innovation action;SIGNED;21.11.2016 00:00;01.01.2017 00:00;31.03.2021 00:00;12.04.2016 00:00;12.04.2016 00:00;51;;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;80;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;41167.61999979
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;815279;5G-VINNI;5G Verticals INNovation Infrastructure;H2020-ICT-2018-1;H2020-ICT-2018-20;ICT-17-2018;5G End to End Facility;RIA;Research and Innovation action;SIGNED;28.06.2018 00:00;01.07.2018 00:00;31.12.2021 00:00;31.01.2018 00:00;31.01.2018 00:00;42;Construction and transport networks | Engineering and technology;991137092;HUAWEI TECHNOLOGIES NORWAY AS;ukjent;PARTICIPANT;BENEFICIARY;6;NÆR;Næringsliv;Næringsliv;601;0;3024;Bærum;30;Viken;Oslo og Viken;785749.99999986
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;640573;DESCRAMBLE;Drilling in supercritical geothermal condition;H2020-LCE-2014-1;H2020-LCE-2014-2015;LCE-02-2014;Developing the next generation technologies of renewable electricity and heating/cooling;RIA;Research and Innovation action;CLOSED;01.04.2015 00:00;01.05.2015 00:00;30.04.2018 00:00;23.09.2014 00:00;22.09.2014 00:00;36;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;7;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;943157.49999984
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ADVMAT;EU.2.1.3.;Advanced materials;958371;OntoCommons;Ontology-driven data documentation for Industry Commons;H2020-NMBP-TO-IND-2020-singlestage;H2020-NMBP-TO-IND-2018-2020;DT-NMBP-39-2020;Towards Standardised Documentation of Data through taxonomies and ontologies (CSA);CSA;Coordination and support action;SIGNED;17.08.2020 00:00;01.11.2020 00:00;31.10.2023 00:00;05.02.2020 00:00;05.02.2020 00:00;36;;971035854;UNIVERSITETET I OSLO;UIO;PARTICIPANT;BENEFICIARY;8;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;505125
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;723205;SAFER-LC;SAFER Level Crossing by integrating and optimizing road-rail infrastructure management and design;H2020-MG-2016-Two-Stages;H2020-MG-2016-2017;MG-3.4-2016;Transport infrastructure innovation to increase the transport system safety at modal and intermodal level (including nodes and interchanges);RIA;Research and Innovation action;CLOSED;07.04.2017 00:00;01.05.2017 00:00;30.04.2020 00:00;29.09.2016 00:00;29.09.2016 00:00;36;Construction and transport networks | Security;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;431524.9999998
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;662322;OSIRIS;Optimal SIC substR ates for Integrated Microwave and Power CircuitS;ECSEL-2014-1;ECSEL-2014-1;ECSEL-01-2014;ECSEL Key Applications and Essential Technologies (RIA);ECSEL-RIA;ECSEL Research and Innovation Action;CLOSED;07.07.2015 00:00;01.05.2015 00:00;30.11.2018 00:00;17.09.2014 00:00;17.09.2014 00:00;43;Engineering and technology;987259574;ISOSILICON AS;;PARTICIPANT;BENEFICIARY;5;NÆR;Næringsliv;Næringsliv;601;0;4204;Kristiansand;42;Agder;Agder og Sør-Østlandet;153499.99999998
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ADVMAT;EU.2.1.3.;Advanced materials;646186;ZAS;Zinc Air Secondary innovative nanotech based batteries for efficient energy storage;H2020-NMP-2014-two-stage;H2020-NMP-2014-2015;NMP-13-2014;Storage of energy produced by decentralised sources;RIA;Research and Innovation action;CLOSED;13.05.2015 00:00;01.06.2015 00:00;31.05.2018 00:00;07.10.2014 00:00;07.10.2014 00:00;36;Engineering and technology;991900829;CERAMIC POWDER TECHNOLOGY AS;;PARTICIPANT;BENEFICIARY;6;NÆR;Næringsliv;Næringsliv;601;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;703921.2499998
